Project_Name,Default_Branch
joshuahudelson_Finite_Type,master
joshuahudelson_Shiftshaper,master
joshuahudelson_Silencer,master
joshuahudelson_Statfeeder,master
joshuahudelson_shift_register,master
josmarsm_openwonderland-modules,master
jottavi_thetafantomes,master
jpamato_mmachine,master
jpbellona_ripple-osc,master
jpburstrom_bubblebass,main
jpburstrom_larm,master
jpburstrom_neu,master
jpburstrom_public-eremite,master
jpburstrom_readsfx,master
jpburstrom_sonny,master
jpcarrascal_BLE-MIDI-Goggles,main
jpcarrascal_pyOSClogger,master
jpchubb_pd-patches,master
jpcima_pd-externals,master
jpdibacco_arduino_guitarhero,master
jpdibacco_creatic,master
jpdibacco_cuatro_elementos,master
jpdibacco_ensamble_espontaneo_app,master
jpdibacco_python_pd_read_url,master
jperals_garbuix,master
jpf_jpf.github.io,master
jponly_FriendFinder-Express,master
jpsety_SmartLock,master
jptrkz_pd-macambira,master
jptrkz_pd-zexy,master
jqrsound_EYESY_OS_for_RasPiSound,main
jqrsound_PureData,main
jrdooley_jlib,Master
jrdooley_pdtest,main
jreus_ENTTEC_USB_PRO,master
jreus_Lib_LPD8,master
jriron_DJ-Pipi,master
jrmon_Arduino-Dr.-Hardy-Project,master
jrobertojunior_pure-data,master
jrparikh_CMPM151-Vedeath,master
jrsurge_usss-toolkit,master
jrtc27_moonlib,externals/moonlib
jsef77_ChatLogRead,master
jserquera_infiniteBellsHMS,master
jserquera_pluckedStringsHMS,master
jsil_Capstone,master
jsjm_pd-mrpeach,master
jsjm_portfolio_jsjm,master
jsmolina_algorithmic_composition,master
jsp1ll23_Senior_Project,master
jspenc72_brainwaves,master
jstoner_boogiepants,master
jtcramer_pandaphone,main
jtdreisb_articulate,master
jtraer_IR_Analysis_Synthesis,master
juampablotoledo_puredata_patches,master
juandagilc_DAO-MaxMSP-Pd,master
juanduarte_I,main
juanedflores_Post-Data,master
juanedflores_plotter-libpd,main
juanicotolengo_VolcaBassPD,master
juanponce1989_course,main
jujudusud_BPD,master
jukkae_markoviser,master
jukkapoika_Pretty-Vacant,master
julde_jdesc,master
julesb_rhombrick,topology
juliehubs_ComputerMusicProject2015Fall,master
julionieto48_proceduralSynth,master
juliostill_coeur-numerique,master
julssosa_kinesound,main
juniorpayne_wonderland-modules,master
junk-of-ikesato_arduino-sketech-dir,master
jupgit_octosensor,main
justKD_KDKit,master
justKD_Mobile-Haptic-Examples,master
justin23000_PureData-to-Terrarium,main
justinkuhn_bodymouth-njs,main
justinkuhn_pd-es8,main
justinrstout_pdsubsynth,master
justintsmith_arduino,master
justking14_audioHomework2,master
juthomas_Tripodes-firmware,master
juthomas_UDP_RC_CONTROLLER,master
juuf_FireFly_,master
juuf_Firefly,master
jvygty_research-environment,master
jwickard_organelle-sb-minimoog,master
jwmatthys_LaTiDo,master
jwmatthys_ciclop,master
jwmatthys_fit-list,master
jwmatthys_haversine-pd,master
jwmatthys_latido-juce,master
jwmatthys_organelle-patches,master
jwmatthys_pd-expdelay,master
jwmatthys_pd-impulse,master
jwmatthys_pd-rtcmix,master
jwmatthys_swisseph,master
jyg_PdRacks,master
jyg_PdVst,master
jyg_automatonism-reloaded,master
jyg_cvlib,master
jyg_gemscope-,master
jyg_hid,master
jyg_mob,master
jyg_multitouch,master
jyg_ofxPof,master
jyg_pd-challenges,master
jyg_pdc,master
jyg_pdr,master
jyg_pure-data,master
k-o-l-e-k-t-i-v_pd,master
k164v_Fluid-Installation-Packages,main
k4rm_AscoGraph,master
k7f_FewWords,master
k7f_FogFreeze,master
k8bushlover_TenoriOnXyPureData,master
kaandog_PD,master
kaas-_MightyMuffins-Software,master
kabrio_Heart-Bits,master
kaffeocigg_pd2,master
kahdo_music_stuff,master
kahdo_velho,master
kaiakk_Meta-Evolver,main
kalpajpise_Shinobi,master
kanarok_Akai-MPK25-Synth,master
kanishktripathi_Myopic_Hack,master
kannolab-waseda_OpenAL,master
kaosbeat_H.AL.I.C.-viz,master
kaosbeat_aframe-iosono,master
kaosbeat_axo-patches,master
kaosbeat_codedspace,master
kaosbeat_immersea,main
kaosbeat_kaoskode,master
kaosbeat_kaosslicer,master
kaosbeat_modmountviz,master
kaosbeat_overtone-control,master
kaosbeat_owl_modular_patches,master
kaosbeat_pisound-puredatapatches,master
kaosbeat_resonate13_kirnshop,master
kaoskorobase_csound-tilde,master
kapsy_pure-counter,master
kaputnikGo_IMS_5,master
karanko_btrm8_seq,master
karavias_UnityPureData,master
karl-potisepp_pd-midilooper,master
karl-potisepp_pd-wip,master
karlosgliberal_charla_flow_programming,master
karlweir_pure-data,master
karocarbo_StylisControlAudiovisualTreatment,master
katieguo_youmusic,main
katjav_pd-mouse-trial,master
kaushalsapre_KHOJ_CO2,master
kayhlogan_newbuild,master
kayla220_VoiceChanger,master
kayla220_puredata-tutorial,master
kbdnr_Coniunctio,main
kde1025_puredata_musicplayer,main
kdumovic_VRTEX-leap,master
kdumovic_VRTEX-web,master
keezpipslab_potator,master
kegsplitter_clickChaosLoop,master
kelliott121_OneWheel,master
kennethDow_sequenceAll,master
kerianVaraine_pdpatches,master
kerkerker_patches,master
kesey_SC,mutestrategie
kevinagnes_DistanceCompanion,main
kevinchau321_music158B,master
keyian_oscillations,master
keyoted_osc-paint,master
kezzardrix_of_seminar_hatiouzi_2014,master
kharico_Audio-Projection-Mapping,master
kharico_VideoBeatDetector,master
kihs_AK-FinalProject,master
kihs_AudioFlow,master
kiki0805_rage-pad,main
kikomayorga_qeakous,master
kilshaw_Air_Quality_Index_Sonification_Project,master
kilshaw_CPCT,master
kilshaw_Human_Genome_Sonification,master
kilshaw_Spotify-Remixer,master
kilshaw_Voxharmulator,master
kilshaw_squash_foot_patterns_tracking_models,main
kilshaw_traditional-welsh-hyms-puredata-polyphonic-theremin,master
kimdj_DynamicPatchingExamples,master
kimny22_PureData,master
kinasmith_Kinesthete,master
kingdamian42_GigTag,master
kiso-x_Rain,master
kitefishlabs_SoundScapeTK2,master
kittykung85_mp,master
kittykung85_music0506,master
kittykung85_music0513,master
kivy_audiostream,master
kkl918_IEC-LAB,master
kkrzyzek_sound_synthesizer,master
kky284_iOS-Projects,master
kmatheussen_k_cext,master
kmatheussen_k_guile,master
kmatheussen_k_jack,master
kmatheussen_k_jackd,master
kmatheussen_ladspavst,master
kmatheussen_radium,master
kmatheussen_snd-rt,master
kmill_squidlights,master
kmiller4_UnityPlatformGame,master
kmtr_pd_ext_rust,master
kn1kn1_overtone-workspace,master
kna9_PureData-4,master
kna9_puredata-2,master
kna9_ruby-puredata,master
kna9_rubymotion-libpd,master
kna9_supersonic,master
kndkndknd_TemperatureToSound,master
knotidm_Pure-Data-Patches,master
koalabear809_SimplePd,master
kochi-seoul_ph-orchestra.github.io,master
kolemikko_SurfOfLife-SoundEngine,master
koma-koma_StillMusic,master
koma-koma_bang_on_a_can,master
koma-koma_kinectSound,master
koma-koma_minminBeatBox,master
konsfik_Programmable-Digital-Synthesizers,master
konsthack_pd_python,master
konsumer_node-pd,master
konsumer_pdpi,master
kontur_arduino-capacitive-sensing-instrument,master
kontur_pd-granular-synth-sequ,master
koohii_debian-puredata,master
korupt1_ghost_robotics,master
koshimazaki_Re-Conet_c,master
kostasprint_ybacheca2018,master
kourtin_Stage,openni
kouvar_StoryBlockly,master
kowongh_GodotLibPd,master
kr15h_RPi-Setup,master
kr15h_rpi-of-workshop-examples,master
kr1_roqba,master
krabkakes_hemoglobetrotter,master
krabkakes_pennapps2016,master
kreichgauer_iosc,master
kreiff_Bela_OLED,master
kretopi_MusicForSleeping,master
kretopi_UnityGuns,master
kretopi_UnityLightMusic,master
kretopi_UnityRandomPlaylist,master
kretopi_kretopi.github.io,master
kretopi_music,main
kretopi_pdToFaust,main
kretopi_vstPlugins,master
krisc_audiodeck-clojure,master
krisc_pd-music-player,master
krisc_pd-synth171,master
krisny_Granulizer,master
krisny_PlingerPlonger,master
krisny_knSynth,master
krisny_tiltSynth,master
kristab33_CM2017-AudioMicro,master
krodyx_pd-neuro,master
kronihias_ambix,master
kronihias_bessel-fct-pd,master
kronihias_dbap,master
kronihias_freenect,master
kronihias_freenect_audio,master
kronihias_mcfx,master
kronihias_ola2pd,master
kronihias_pd-kinect-examples,master
kronihias_pix_movement_depth,master
kronihias_pix_threshold_depth,master
kronihias_smpte-,master
kronikle_k_pd_abstractions,main
kronoslang_icmc2020_benchmarks,master
krooklab_virtual-immersive-sound-template,master
krosenmann_rotzebra,master
krrnk_sound_music_interaction_course_2020,master
krur_Touch-Sequencer,master
ksc91u_heaid,master
ktrips_RasAi,master
kublaj_PdDroidPublisher,master
kurtroberts_puredata-midipi,master
kushshr_samsara_src,master
kuwala_ardreame,master
kuwala_my-pd,master
kweiwen_vermiliad,master
kwh23_LearingPDiOS,master
kwh23_destructive-EP,master
kx-shi_Datatonism,main
kyhwong_FYDP,master
kyleaedwards_calcutec-pd,master
kyleluntz_Bela-USBMIDI-to-CV,main
kyleluntz_Modal,master
kyleluntz_organ,master
kyleluntz_video-delay,main
kylestew_30DaysOfInstruments,master
kylestew_CreativeCoding,master
kylestew_EchoesOnTheWire,master
l3acon_LiB,master
lRaulMN7_SlicerSoundControl,master
lRaulMN7_TFGFolder,master
lab-neuro-comp_SST,master
labatrockwell_openTSPS,master
laboca_Sem-Titulo-No-1,master
lacanoid_dmxd,master
lachlangordon_arduino-raspi-puredata-synth,master
lad_PyPd.Archive,master
lancejabr_Hermes,master
laperme_ArDrum-PureData,master
laprasdrum_Chuuni-P5-Pd-Kinect,master
lar0sa_caracoles_iv,master
lar0sa_computer_music_1,master
lar0sa_notes_lib,main
larssbr_AI_ovinger,master
lascuolaopensource_altoparlante,master
lassse_kakaaa,master
latm-lab_reactive,main
laurames_realTimeWikipediaWithPureData,master
laurastutter_Live,main
laurenkt_pd-synths-and-composition,master
laurenkt_voice-synthesiser,master
laurensrinke_DMS_Exhibition,master
lauris47_Boom-Box_Pure-Data,master
layk_pure_data,master
lazarchik_visualtracker,master
lazicnemanja_lazicnemanja.github.io,master
lazicnemanja_puredata,master
lazzarello_K-P-S-T,master
lazzarello_freemg,master
lazzarello_monome-apc40,master
lazzarello_pd-modular,master
lbovet_16box,master
lbrutti_arduPD,master
lbrutti_beaconSound,master
lbrutti_crackleWeb,master
lcv-idlab_senseable-art,master
leNEKO_pk_pd-sampler,master
leaboudreau_Simulateur-d-installation-sonore-capteurs-prox,main
leaboudreau_installation-QA,master
learningthruresearch_Biosensors2017,master
lebull_Peco,master
leedah_hi-light,master
leedah_mood,master
leftaroundabout_cellopi,master
legozebra_arduino,master
leinhart_gatechtravisbeatdetection,master
lemniscarte_grain-experiments,main
lemniscarte_pd-workshop,master
lemonzi_3pD,master
lemonzi_AudioProcessingLabs,master
lemonzi_autoSync,master
lenniez_heart-rate-project,master
lenw_rpieffectbox,master
leograf_kinect-pd-instrument,master
leon196_WJ,master
leonoel_tchac-demos,master
leopoldfrey_convolve_pd,master
lesporteslogiques_acousteauphone-prototype,master
leverage-cc_Space-Model-2,master
lfaraujo_Pad,master
lheckemann_SampleFinger,master
libpd_abl_link,master
libpd_pd-for-android,master
libpd_pd-for-ios,master
lifeinchords_element-library,master
lifeinchords_pd--playground,master
lifeofbirds_Elevator,master
lifeofbirds_Lobby,master
lifeofbirds_Range-Finder,master
lifeofbirds_Slant,master
lifeofbirds_lalive,master
lifeofbirds_mh4,master
lifeofbirds_touch_podiums,master
light-echo_Projects,master
lil-data_algo,gh-pages
lil-data_futureuser,master
lilliesimpsonlittle_pdapp,master
lindacnatt_multimodal,master
lizlgrzyb_Sound-Synth-II,master
lizlgrzyb_SoundSynth1,master
ljxw88_pure-data-loop-pedal,main
lleonie_Puredata,master
llhdmw_LAW,master
lluissuros_computationalCreativity,master
lnnx_pixel-player,master
lockon57_No.5_Voice_Reverb,master
lodsb_vinylcontrol,master
lofilabo_arduino_src_1,master
loganstillings_python_and_pd_audio,master
lohisynths_bassline-junkie,master
lokkiikkol_auduinosynth,master
loop2016_loop-ensemble,master
lopatch_pdwebparty_patch,main
lordulrich_CrimsonFx,master
lore-aaa_Final-Project---CS6042---Lorenzo-Anzuini,master
lorenzoPazuzu_MARBela,master
lostchocolatelab_PedalBrainz,main
loudcube_ofxNeurons,master
louisnorwood_loopybox,master
lowtechism_PureDataJapan_anniversary,master
lowtechism_hosei_univ_pd,master
lp_pdtest,master
lp_puredis,master
lpil_cheep,master
lpil_learning,master
lshoek_shush,master
lt669_Lights,master
lt669_Lights2,master
ltsavar_podcast-studio,master
luarar_Processing,master
luarar_lab_sonido3,master
luarar_matriz15x15pd,master
lubp1_overtone_synth,master
luca4_SoundRoom,master
lucascraft_fmurf,master
lucasiq_3d-sound-pure-data-unity,master
lucasmatttioni_PDtriggeroiant,master
lucasnezio_smieba,master
lucaturchet_OBDA_based_SMIs_preset_exchange,main
lucieb_MyoMusic,master
lucretiomsp_PharoLiveCoding,master
ludiquechile_web2pd,master
ludoch_faustservice,master
ludoviclaffineur_iZirkOSC,master
luigipizzaleogit_Corsodimusicaelettronica,main
luisleao_frontinrio2013,master
luizmello_motor2,master
luizmello_pdAubioToGem,master
luizzacov_trial,master
lukas303_puredata_EEGSpatialization,master
lukemodular_CracklingDataMachine,master
lukesd_cs376project,master
lukexi_infinitybox,master
lukexi_pd-hs,master
lukexi_rumpus,master
lulubulb_Prypiat,master
lutzer_pd-submodules,master
lutzer_wavescape,master
luxil_FEASKonsole,master
lvmasterYan_apf,master
lxmill_osc-party,master
lydiayyso_CLASSWORK---3rd-week-09132012,master
lydiayyso_Homework-week3,master
lydiayyso_PD-hw,master
lydiayyso_PD_sound-,master
lyfadeo_joanna,master
lzref_pd-lzr,master
m---w_gil,master
m---w_kollabs,master
m---w_komix,master
m3g_avdj-4,master
m4reko_choir-synth,master
mAAyple_isopd,master
mRedoine_AirBatterie,master
mabara_oscaudiocommons,master
maceq687_MC-Modules,master
maceq687_xodular,master
machin-machine_VideoGrid_x24,master
machin-machine_videosMixerLtdms,master
machinmachine_MixLtdMs6Ecrans,master
macrodactyl_the-altar,master
macumbista_benjolin,master
macumbista_vectorsynthesis,master
madamdata_PdFromTheTop,main
madamdata_diasporicshifter,master
madamdata_instr,master
madamdata_reflector1,master
madamdata_sharp,master
madeleinemin8_SoundSNEK---Emerging-Interface-Technologies-Project-1,master
madkim_Pure-Data,master
madsum_Lighttwist,master
magnetophon_VocSynth,master
magnetophon_VoiceOfFaust,master
magnoCaliman_workshopArduino_orpheus,master
magnuslh_thesis,master
magnusxe_pure-data,master
maiaonaise_Ninja-Runner,master
majjoha_picostudio,main
making-sound_One-shot,master
maks_dart_libpd,main
malloch_mapper-max-pd,main
malte-b_musical_env_bike,main
mamatcyber90_spam,master
mamatt_hyadisy,master
manaspant_ArtIntelML4A,master
manhluong_pd-for-libgdx,master
manicken_teensy4.0polysynth,master
manorius_Processing,master
manticoreid_rtpMIDI909,master
mantycore_node_pd_demo,master
mantycore_socket_demo,master
manu88_Monu100,master
manu88_echoerrances,master
manwithfeathers_PdPatches,master
mapmapteam_lm-dakar-2016,develop
mapmapteam_texturalite,master
mapwyj_SC_Tutorials,master
maquinitas_maquinitas-pd,main
marano_luckiest_song,master
marcecj_stream_looper,master
marchdown_harmony,master
marciojs_medusa-puredata,master
marcobertola_upf-cmc,master
marcodsad_Xth-Sense,master
marcodsad_xth-sense-lib,master
marcoscirea_Adventure,master
marianajo_modular-synths,master
marianajo_sound-programming,master
mariapcarrero_Thesis,master
marielysis_Red-Social-Smoocare,master
marierm_libmapperSponge,master
marierm_mmExtensions,master
marierm_mus3328-exemples,master
marierm_quintet,master
marinamdecastro_PureDataProjects,master
mariobuoninfante_ChucKPad,master
mariobuoninfante_ChucK_various,master
mariobuoninfante_Pd-5,master
mariobuoninfante_Pd_misc,master
mariobuoninfante_ZeRO_SLMkII_Pd,master
mariobuoninfante_glythm,master
mariobuoninfante_hAcKAI_LPureData_8,master
mariobuoninfante_nShaper,master
mariobuoninfante_pdtest,master
markdenardo_DR2-audio-test,master
markdenardo_dr2-pd-patches,master
markdenardo_pd-skateboards,master
markijzerman_OpenDayPd,master
markijzerman_RE-Tape-Echo,master
markijzerman_audiophotobook,master
markijzerman_bar2020,master
markijzerman_envirosound,master
markijzerman_klankspeeltuin_tablet,master
markijzerman_midi2txt,master
markijzerman_mij.orac,master
markijzerman_mijlooper,master
markijzerman_pin2pin,master
markijzerman_zouthavenbrug,main
markmatamoros_Purple,master
markov00_fijuu2,master
markreid71_Audio-Tech-Project,master
marnen_electronic_music_ensemble,master
marnen_spokes,master
maroeplin_unicornHannover2019,master
marrongiallo_glob-strip,main
marrongiallo_pisside,main
marsus_MyPatches,master
marsyas_marsyas,master
martancho_woman_in_the_dunes_pure_data,master
martikaljuve_Robin,master
martin-leo_ola2-pure-data-fibonacci,master
martin-leo_pure-data-korg-nanokontrol-2,master
martindunne_HackadaySynth,master
martinjaroszewicz_midicc,master
martinjaroszewicz_mjRandom,master
martinjaroszewicz_mjRose,master
martinjaroszewicz_mjRotation,master
martinsoundhound_PureDataVisualizer,master
martoo6_processingStuff,master
martron_hackenbrauer,master
maryamkaka_ICAS,master
mase8129_MCAS,master
mash99_MaheshMove,master
mash99_PitchSquared,master
matchalunatic_Synth,main
matdwlv_7MU007_test,master
matdwlv_Interior,master
matdwlv_Pd_patches,master
matdwlv_soundobjects,master
matdwlv_test,master
mathiasnielsen_pure_data_playground,master
mathkhouri_tcc,master
mathrax-s_STONE_VOICE,main
mathrax-s_p5-pd-osc-sit,master
mathrax-s_pd,master
mathrax-s_pd-stone-voice,master
mathrax-s_rokko2020,master
matschaffer_collavoce,master
matslexell_Android-FX-Controller,master
matslexell_AudioTechnology-Project,master
matslexell_SimpleSampler,master
mattberjon_mblib,master
mattbwlv_experience-day-2018,master
matthew-leon_matthew-leon.github.io,master
matthewjwolff_TonewheelOrgan,master
matthewscharles_AudioPaths,master
matthewscharles_Bela-OSC,master
matthewscharles_Light-Recorder-Deck,master
matthewscharles_cm-installations,master
matthewscharles_im-mobmuplat-examples,master
matthewscharles_instrument-maker,master
matthiasbreuer_FUDI-as3,master
matthistuff_Dataflow-I,master
mattiashallsten_playityourself-sequencer,master
mattybrad_drumkid,master
mauricebasement_sketchbook,master
mauricioSuaza_elCodigodelsonido,master
mauricioSuaza_mdma_server,master
mauricioSuaza_old_server_mdma,master
mawa-kake_Variable-Range-Guitar-Effector,master
maxdee_alc_freeliner,devel
maxdee_body_code,master
maxdee_brnbng,master
maxdee_ephemap,master
maxdee_fromachine,master
maxdee_noDuino,master
maxdee_pd_laser,master
maxdee_temporeal,master
maxgerhardt_teensy-core-pio-package,main
maxiestudies_NUN,master
maxiestudies_spektakel,master
maximosigniorini_PdStuff,master
maximoskp_BSc_Seminar_AudioProg,main
maximoskp_grainman,master
maximoskp_pdFileGranulator,master
mayanksingh1998_RoBoWarz-Multiplayer-Game,master
maybites_Prj_eShelterBoids,master
mayhem_data-poi,master
mayhem_mhd-amsterdam,master
mayu_web-audio-ws,master
mayupatil006_mayur,master
mazbox_Speakotron,master
mazbox_ofxPd-by-Example,master
